time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
6864095355000,7245.565277832031,2.119476318359375,0.5252534747123718,6.031070709228516,6.84499979019165,11.80709457397461,351.9990539550781,172.6072461112691,-3.1617438,55.8940189
6865095428000,7246.565351074219,2.0910873413085938,0.5219413638114929,5.948916435241699,6.295000076293945,11.912461280822754,352.9906005859375,170.96154145994757,-3.161783,55.8941316
6866095463000,7247.565385986328,2.0750036239624023,0.5329141616821289,6.024257659912109,5.74399995803833,12.0631685256958,354.98162841796875,170.36947930561402,-3.161811,55.8942437
6867095420000,7248.565343017578,2.229389905929565,0.560500979423523,6.064562797546387,5.270999908447266,12.104129791259766,354.9997253417969,171.35115846006434,-3.1618298,55.8943552
6868095591000,7249.565513916015,2.286651134490967,0.5520399212837219,6.222184658050537,5.23799991607666,12.121103286743164,355.98895263671875,170.34886075626952,-3.1618482,55.8944685
6870095453000,7251.565375976563,2.315190076828003,0.5403976440429688,5.521697998046875,5.46999979019165,11.932252883911133,359.97772216796875,170.9382328708501,-3.1618629,55.8946922
6871095650000,7252.565572998047,2.271308660507202,0.5530055165290833,5.758205413818359,5.716000080108643,12.095786094665527,0.0,170.3027211178358,-3.1618543,55.8948013
6872095478000,7253.565401123047,2.2006256580352783,0.5490346550941467,5.947873115539551,5.918000221252441,12.06968116760254,1.9799004793167116,170.4022761332226,-3.1618461,55.8949107
6873095480000,7254.565403076172,2.065922737121582,0.4963168203830719,5.685571193695068,5.933000087738037,11.893109321594238,2.9910428524017334,171.26085142975987,-3.1618314,55.8950203
6874095502000,7255.565425048828,2.0740058422088623,0.5439209938049316,5.83258867263794,6.0929999351501465,11.9796724319458,2.0089311599731445,171.2763196085135,-3.1618158,55.8951298
6875095521000,7256.565444091797,1.9636155366897583,0.5896971225738525,6.055756092071533,6.206999778747559,11.87705135345459,2.9920575618743896,171.25706115893297,-3.1617996,55.895239
