Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
251,20.440,53.3105098,-0.0626990,130.4,9.02,0.044,-0.016,0.988,0,-1.42,0.68,-2.33
252,20.520,53.3105092,-0.0626943,130.4,8.70,0.046,-0.012,0.983,0,-1.94,0.38,-2.37
253,20.600,53.3105086,-0.0626895,130.4,9.04,0.050,-0.009,0.981,0,-2.31,0.53,-2.47
254,20.680,53.3105079,-0.0626846,130.4,9.02,0.058,-0.008,0.999,0,-2.98,0.52,-2.64
255,20.760,53.3105075,-0.0626799,130.4,8.89,0.063,-0.004,0.999,0,-3.82,0.59,-2.89
256,20.840,53.3105068,-0.0626753,130.3,8.86,0.058,-0.001,0.985,0,-4.48,0.85,-3.47
257,20.920,53.3105062,-0.0626707,130.2,8.65,0.060,0.003,0.988,0,-4.66,1.04,-4.50
258,21.000,53.3105055,-0.0626663,130.2,8.60,0.074,0.009,1.015,0,-4.20,1.09,-6.17
259,21.080,53.3105047,-0.0626616,130.2,8.97,0.070,0.007,1.005,0,-2.67,1.38,-8.52
260,21.160,53.3105038,-0.0626569,130.2,8.97,0.065,0.002,0.994,0,-0.74,1.27,-10.69
261,21.240,53.3105030,-0.0626522,130.2,8.98,0.071,-0.003,0.999,0,1.34,1.14,-12.27
262,21.320,53.3105021,-0.0626477,130.1,8.65,0.066,-0.013,0.998,0,3.30,1.16,-13.22
263,21.400,53.3105012,-0.0626431,130.2,8.88,0.047,-0.026,0.975,0,4.84,0.64,-13.36
264,21.480,53.3105003,-0.0626383,130.1,9.16,0.042,-0.037,0.969,0,5.72,-0.40,-12.45
265,21.520,53.3105000,-0.0626361,130.0,8.93,0.039,-0.049,0.961,0,6.24,-1.20,-11.03
266,21.600,53.3104994,-0.0626317,129.9,8.65,0.035,-0.056,0.958,0,6.15,-1.97,-8.86
267,21.680,53.3104990,-0.0626271,129.7,8.58,0.039,-0.060,0.962,0,5.42,-2.79,-6.30
268,21.760,53.3104981,-0.0626225,129.7,8.87,0.057,-0.054,0.972,0,4.14,-3.05,-3.56
269,21.840,53.3104975,-0.0626179,129.7,8.80,0.069,-0.044,0.981,0,2.77,-2.71,-1.38
270,21.920,53.3104967,-0.0626134,129.6,9.03,0.076,-0.034,0.994,0,1.40,-2.22,0.10
271,22.000,53.3104957,-0.0626087,129.5,8.90,0.081,-0.024,1.009,0,0.32,-1.18,0.79
272,22.080,53.3104949,-0.0626042,129.5,8.81,0.087,-0.013,1.011,0,-0.40,-0.49,0.74
273,22.160,53.3104939,-0.0625995,129.5,8.89,0.077,-0.006,0.995,0,-0.60,-0.07,0.19
274,22.240,53.3104931,-0.0625948,129.4,9.10,0.071,-0.005,0.999,0,-0.59,0.63,-0.45
275,22.320,53.3104921,-0.0625902,129.4,8.86,0.075,-0.006,1.009,0,-0.55,1.06,-0.98
276,22.400,53.3104912,-0.0625855,129.4,9.01,0.084,-0.010,1.018,0,-0.63,0.84,-1.46
277,22.480,53.3104902,-0.0625809,129.5,8.73,0.081,-0.012,1.009,0,-0.80,0.84,-1.72
278,22.560,53.3104894,-0.0625763,129.4,9.00,0.068,-0.011,1.003,0,-1.09,0.94,-1.86
279,22.640,53.3104882,-0.0625714,129.4,9.56,0.068,-0.010,0.997,0,-1.37,0.65,-2.07
280,22.720,53.3104871,-0.0625666,129.4,9.42,0.064,-0.006,0.987,0,-1.30,0.23,-2.52
281,22.800,53.3104859,-0.0625618,129.4,9.38,0.055,-0.001,0.975,0,-0.68,-0.07,-3.39
282,22.880,53.3104848,-0.0625571,129.4,9.01,0.063,-0.002,0.983,0,0.47,-0.48,-4.50
283,22.960,53.3104836,-0.0625526,129.4,9.18,0.067,-0.006,0.989,0,1.96,-1.01,-5.62
284,23.040,53.3104827,-0.0625478,129.3,9.36,0.064,-0.011,0.989,0,3.64,-1.38,-6.24
285,23.120,53.3104816,-0.0625433,129.3,8.98,0.068,-0.022,0.994,0,5.02,-1.78,-6.00
286,23.200,53.3104806,-0.0625386,129.3,9.23,0.071,-0.034,0.994,0,6.08,-1.89,-5.07
287,23.280,53.3104798,-0.0625339,129.3,8.95,0.071,-0.040,0.995,0,6.61,-1.68,-3.57
288,23.360,53.3104787,-0.0625293,129.3,8.93,0.081,-0.044,1.002,0,6.70,-1.51,-1.61
289,23.440,53.3104777,-0.0625246,129.2,9.43,0.076,-0.046,1.001,0,6.41,-1.28,0.35
290,23.480,53.3104770,-0.0625221,129.2,9.50,0.079,-0.043,1.009,0,5.98,-0.79,2.08
291,23.560,53.3104762,-0.0625174,129.2,9.17,0.073,-0.035,1.005,0,5.20,-0.52,3.79
292,23.640,53.3104754,-0.0625126,129.2,9.25,0.070,-0.028,1.004,0,4.14,-0.53,5.31
293,23.720,53.3104743,-0.0625078,129.2,9.20,0.074,-0.019,1.009,0,3.00,-0.09,6.55
294,23.800,53.3104737,-0.0625030,129.1,9.02,0.070,-0.009,1.004,0,1.77,0.33,7.39
295,23.880,53.3104729,-0.0624981,129.1,9.43,0.078,-0.003,1.004,0,0.64,0.62,7.98
296,23.960,53.3104721,-0.0624934,129.1,9.05,0.089,0.001,1.015,0,-0.45,0.78,8.07
297,24.040,53.3104714,-0.0624886,129.1,9.20,0.081,0.006,1.003,0,-1.31,0.81,7.76
298,24.120,53.3104705,-0.0624835,129.1,9.76,0.079,0.013,0.997,0,-1.79,0.54,6.67
299,24.240,53.3104695,-0.0624763,129.0,8.94,0.085,0.016,0.999,0,-1.66,0.21,5.24
300,24.320,53.3104687,-0.0624715,129.0,9.34,0.077,0.014,0.992,0,-1.19,0.15,3.62
301,24.400,53.3104679,-0.0624666,129.0,9.31,0.065,0.009,0.972,0,-0.40,-0.12,2.22
302,24.480,53.3104670,-0.0624617,129.0,9.52,0.076,0.003,0.983,0,0.58,-0.20,1.29
303,24.560,53.3104662,-0.0624569,129.0,9.25,0.073,-0.007,0.989,0,1.37,-0.54,0.87
304,24.640,53.3104654,-0.0624519,128.9,9.54,0.076,-0.012,0.981,0,2.01,-1.28,0.84
305,24.720,53.3104646,-0.0624468,128.9,9.52,0.078,-0.016,0.982,0,2.60,-1.82,1.09
306,24.800,53.3104640,-0.0624420,128.9,9.27,0.086,-0.021,1.004,0,3.18,-1.98,1.50
307,24.880,53.3104633,-0.0624371,128.8,9.58,0.082,-0.022,1.007,0,3.69,-1.55,2.05
308,24.960,53.3104626,-0.0624321,128.8,9.38,0.084,-0.023,1.004,0,4.02,-0.54,2.99
309,25.040,53.3104620,-0.0624272,128.8,9.44,0.089,-0.025,1.012,0,3.88,0.33,4.13
310,25.120,53.3104614,-0.0624222,128.7,9.52,0.091,-0.025,1.025,0,3.20,1.27,5.52
311,25.240,53.3104606,-0.0624147,128.7,9.39,0.080,-0.021,1.016,0,2.31,1.63,6.89
312,25.320,53.3104603,-0.0624098,128.6,9.39,0.082,-0.014,1.008,0,1.39,1.24,8.02
313,25.400,53.3104599,-0.0624049,128.6,8.99,0.083,-0.008,1.008,0,0.40,0.64,8.63
314,25.480,53.3104594,-0.0623998,128.6,9.29,0.080,-0.003,1.010,0,-0.44,0.45,8.93
315,25.560,53.3104589,-0.0623947,128.6,9.62,0.081,0.002,1.002,0,-1.14,0.36,8.89
316,25.640,53.3104585,-0.0623898,128.6,9.35,0.088,0.003,1.000,0,-1.89,0.28,8.67
317,25.720,53.3104581,-0.0623846,128.6,9.46,0.090,0.002,1.009,0,-2.69,0.55,8.24
318,25.800,53.3104576,-0.0623798,128.6,9.13,0.082,0.009,1.012,0,-3.01,1.13,7.61
319,25.880,53.3104572,-0.0623747,128.6,9.31,0.074,0.015,0.989,0,-3.01,1.12,6.46
320,25.960,53.3104568,-0.0623698,128.6,9.21,0.071,0.017,0.976,0,-2.50,0.63,4.75
321,26.040,53.3104564,-0.0623647,128.6,9.57,0.066,0.013,0.986,0,-1.64,0.83,2.98
322,26.120,53.3104561,-0.0623599,128.6,8.78,0.063,0.008,0.984,0,-0.55,0.60,1.67
323,26.240,53.3104556,-0.0623527,128.5,9.05,0.067,-0.004,0.981,0,0.21,0.34,0.85
324,26.320,53.3104551,-0.0623477,128.6,9.17,0.063,-0.012,0.989,0,1.00,0.97,0.78
325,26.400,53.3104548,-0.0623430,128.6,8.95,0.059,-0.017,0.997,0,1.43,1.54,1.25
326,26.480,53.3104546,-0.0623381,128.6,9.05,0.065,-0.015,0.995,0,1.51,1.21,1.89
327,26.560,53.3104544,-0.0623334,128.5,9.01,0.059,-0.013,0.985,0,1.35,1.04,2.48
328,26.640,53.3104542,-0.0623284,128.5,9.20,0.053,-0.009,0.986,0,1.16,0.82,2.93
329,26.720,53.3104540,-0.0623237,128.5,8.79,0.069,-0.008,1.001,0,0.88,0.08,3.21
330,26.800,53.3104537,-0.0623186,128.5,9.46,0.069,-0.005,1.000,0,0.51,-0.12,3.30
331,26.880,53.3104535,-0.0623138,128.5,8.92,0.065,-0.006,0.999,0,0.47,0.29,3.39
332,26.920,53.3104536,-0.0623116,128.4,8.68,0.072,-0.007,1.009,0,0.41,0.68,3.33
333,27.000,53.3104533,-0.0623067,128.4,9.00,0.076,-0.007,1.016,0,0.46,1.08,3.30
334,27.080,53.3104532,-0.0623021,128.4,8.60,0.069,-0.007,1.010,0,0.32,1.29,3.22
335,27.160,53.3104532,-0.0622975,128.4,8.72,0.073,-0.006,1.011,0,0.40,1.30,3.26
336,27.240,53.3104531,-0.0622928,128.4,8.69,0.070,-0.006,1.013,0,0.27,1.15,3.22
337,27.320,53.3104531,-0.0622881,128.3,8.63,0.061,-0.005,1.001,0,0.19,1.00,3.17
338,27.360,53.3104531,-0.0622858,128.3,8.88,0.059,-0.005,0.996,0,0.09,0.58,3.16
339,27.440,53.3104530,-0.0622811,128.3,8.56,0.060,-0.005,0.995,0,0.04,0.30,3.13
340,27.520,53.3104529,-0.0622764,128.3,8.65,0.055,-0.006,0.986,0,-0.03,0.14,3.11
341,27.600,53.3104528,-0.0622718,128.3,8.63,0.059,-0.007,0.992,0,-0.23,-0.15,2.99
342,27.680,53.3104527,-0.0622671,128.3,8.78,0.069,-0.006,1.013,0,-0.28,-0.16,2.94
343,27.760,53.3104527,-0.0622623,128.3,8.50,0.060,-0.006,1.008,0,-0.33,0.21,2.80
344,27.840,53.3104526,-0.0622578,128.3,8.35,0.055,-0.006,0.999,0,-0.39,0.66,2.61
345,27.880,53.3104525,-0.0622555,128.3,8.41,0.061,-0.007,1.011,0,-0.48,0.99,2.41
346,27.960,53.3104525,-0.0622509,128.2,8.82,0.055,-0.005,1.004,0,-0.31,1.62,2.35
347,28.040,53.3104524,-0.0622463,128.2,8.46,0.040,-0.003,0.996,0,-0.46,1.91,2.17
348,28.120,53.3104523,-0.0622418,128.2,8.27,0.048,-0.005,1.005,0,-0.55,1.79,2.01
349,28.200,53.3104522,-0.0622371,128.1,8.94,0.044,-0.005,1.001,0,-0.67,1.26,1.89
350,28.280,53.3104519,-0.0622323,128.2,8.74,0.032,-0.005,1.002,0,-0.59,1.04,1.70
351,28.360,53.3104519,-0.0622277,128.2,8.74,0.030,-0.003,1.012,0,-0.40,0.72,1.19
352,28.440,53.3104519,-0.0622232,128.1,8.54,0.033,-0.001,1.008,0,0.08,0.17,0.53
353,28.520,53.3104517,-0.0622188,128.1,8.13,0.026,-0.001,0.995,0,0.66,-0.40,-0.05
354,28.600,53.3104517,-0.0622142,128.1,8.50,0.015,-0.002,0.984,0,1.33,-0.50,-0.56
355,28.680,53.3104516,-0.0622098,128.1,8.39,0.025,-0.006,0.989,0,1.93,-1.22,-0.82
356,28.760,53.3104517,-0.0622053,128.1,8.56,0.029,-0.012,0.986,0,2.53,-1.88,-0.69
357,28.840,53.3104517,-0.0622007,128.1,8.44,0.019,-0.016,0.968,0,3.02,-2.38,-0.28
358,28.920,53.3104517,-0.0621960,128.1,8.85,0.017,-0.019,0.962,0,3.39,-2.87,0.36
359,29.000,53.3104517,-0.0621915,128.1,8.35,0.020,-0.023,0.966,0,3.57,-3.03,1.32
360,29.080,53.3104518,-0.0621872,128.1,8.14,0.013,-0.023,0.955,0,3.29,-3.50,2.71
361,29.160,53.3104526,-0.0621834,128.0,7.82,0.020,-0.020,0.953,0,2.71,-4.13,4.06
362,29.240,53.3104531,-0.0621790,127.9,8.66,0.037,-0.016,0.975,0,2.06,-4.28,5.33
363,29.320,53.3104535,-0.0621752,127.9,7.14,0.035,-0.011,0.978,0,1.53,-4.00,6.16
364,29.360,53.3104542,-0.0621735,127.7,7.65,0.032,-0.006,0.970,0,1.05,-4.15,6.60
365,29.440,53.3104552,-0.0621696,127.5,8.63,0.041,-0.002,0.968,0,0.70,-3.78,6.58
366,29.520,53.3104549,-0.0621647,127.6,8.70,0.033,0.000,0.972,0,0.59,-2.23,6.53
367,29.600,53.3104546,-0.0621595,127.7,9.14,0.018,0.000,0.950,0,0.32,-1.25,6.42
368,29.680,53.3104551,-0.0621556,127.6,7.76,0.029,-0.002,0.940,0,-0.24,-1.71,6.35
369,29.760,53.3104555,-0.0621508,127.5,9.31,0.043,-0.002,0.943,0,-0.64,-2.18,6.35
370,29.840,53.3104558,-0.0621457,127.5,9.76,0.034,-0.002,0.943,0,-1.12,-3.19,6.30
371,29.920,53.3104562,-0.0621408,127.5,9.20,0.049,-0.001,0.950,0,-1.59,-4.65,6.22
372,30.000,53.3104563,-0.0621355,127.4,9.81,0.068,-0.002,0.972,0,-1.82,-4.71,6.02
373,30.080,53.3104567,-0.0621307,127.4,9.03,0.072,0.000,0.989,0,-1.49,-2.78,5.54
374,30.160,53.3104567,-0.0621252,127.4,9.93,0.067,0.007,0.981,0,-1.08,-1.00,4.58
375,30.240,53.3104567,-0.0621203,127.4,9.43,0.062,0.011,0.973,0,-0.38,0.84,3.48
376,30.280,53.3104570,-0.0621179,127.4,9.22,0.042,0.011,0.947,0,0.36,1.80,2.25
377,30.320,53.3104574,-0.0621151,127.3,9.76,0.047,0.010,0.966,0,1.03,1.40,1.19
378,30.400,53.3104574,-0.0621107,127.3,8.33,0.051,0.007,0.996,0,1.76,-0.35,0.54
379,30.480,53.3104581,-0.0621054,127.3,9.94,0.052,-0.002,1.007,0,2.66,-1.68,0.33
380,30.560,53.3104587,-0.0621008,127.3,9.09,0.067,-0.010,1.011,0,3.87,-1.59,0.45
381,30.640,53.3104592,-0.0620953,127.3,10.52,0.084,-0.018,1.041,0,4.94,-0.69,0.77
382,30.720,53.3104597,-0.0620897,127.3,10.51,0.079,-0.024,1.029,0,5.91,0.42,1.50
383,30.800,53.3104599,-0.0620851,127.2,8.28,0.077,-0.033,1.015,0,6.52,2.00,2.75
384,30.840,53.3104604,-0.0620827,127.2,9.01,0.075,-0.036,1.031,0,6.68,3.39,4.18
385,30.920,53.3104610,-0.0620774,127.2,10.21,0.064,-0.037,1.032,0,6.04,3.84,6.00
386,31.000,53.3104618,-0.0620721,127.2,10.16,0.058,-0.031,1.027,0,5.05,3.84,7.81
387,31.080,53.3104625,-0.0620666,127.2,10.13,0.053,-0.022,1.019,0,4.10,3.88,9.09
388,31.160,53.3104633,-0.0620610,127.1,10.80,0.048,-0.012,1.015,0,2.98,3.30,9.77
389,31.240,53.3104640,-0.0620559,127.1,9.74,0.044,-0.005,0.997,0,2.00,2.26,10.11
390,31.280,53.3104646,-0.0620533,127.1,10.26,0.046,0.000,0.992,0,1.38,0.90,10.03
391,31.320,53.3104649,-0.0620502,127.1,10.77,0.054,0.000,0.991,0,1.05,-0.33,9.86
392,31.400,53.3104658,-0.0620448,127.1,10.34,0.051,0.000,0.989,0,0.69,-1.07,9.73
393,31.480,53.3104668,-0.0620396,127.1,10.37,0.063,-0.002,1.000,0,0.53,-1.28,9.74
394,31.560,53.3104675,-0.0620343,127.0,10.52,0.079,0.000,1.017,0,0.39,-0.89,9.78
395,31.640,53.3104686,-0.0620289,127.0,10.50,0.078,0.005,1.012,0,0.26,0.19,9.87
396,31.720,53.3104699,-0.0620235,127.0,10.08,0.073,0.011,0.994,0,0.05,1.07,9.81
397,31.760,53.3104702,-0.0620208,127.0,10.39,0.066,0.014,0.967,0,-0.51,0.97,9.59
398,31.800,53.3104706,-0.0620184,126.9,10.12,0.074,0.010,0.979,0,-1.14,0.73,9.24
399,31.880,53.3104713,-0.0620140,126.9,8.10,0.075,0.003,1.014,0,-1.39,2.27,8.88
400,31.960,53.3104718,-0.0620096,126.9,8.80,0.067,-0.003,1.011,0,-1.81,2.05,8.39
401,32.040,53.3104727,-0.0620048,126.9,9.21,0.080,-0.007,1.020,0,-1.93,2.47,8.17
402,32.120,53.3104738,-0.0620000,126.9,9.41,0.062,-0.008,1.021,0,-1.98,2.15,7.94
403,32.200,53.3104751,-0.0619949,126.8,10.03,0.040,-0.002,1.018,0,-2.39,0.56,7.66
404,32.280,53.3104761,-0.0619903,126.8,9.38,0.034,0.002,0.987,0,-3.00,-1.84,7.29
405,32.360,53.3104774,-0.0619847,126.8,10.86,0.045,0.006,0.962,0,-3.31,-2.95,6.81
406,32.440,53.3104786,-0.0619792,126.7,11.04,0.035,0.010,0.963,0,-3.24,-2.92,5.95
407,32.520,53.3104797,-0.0619739,126.6,10.80,0.068,0.008,1.011,0,-2.99,-2.71,4.69
408,32.600,53.3104811,-0.0619686,126.6,10.86,0.094,0.008,1.011,0,-2.10,-1.84,3.59
409,32.680,53.3104820,-0.0619635,126.6,9.80,0.072,0.009,0.978,0,-0.68,-0.08,2.69
410,32.720,53.3104826,-0.0619604,126.5,10.71,0.074,0.009,1.003,0,0.05,0.00,1.74
411,32.760,53.3104832,-0.0619584,126.5,9.40,0.088,0.000,1.013,0,0.75,0.08,1.20
412,32.800,53.3104838,-0.0619560,126.5,9.59,0.066,0.000,0.960,0,1.59,0.90,1.24
413,32.880,53.3104853,-0.0619505,126.5,10.95,0.035,-0.003,0.937,0,2.18,1.63,1.37
414,32.960,53.3104869,-0.0619449,126.4,11.52,0.069,-0.012,0.977,0,2.24,0.51,1.56
415,33.040,53.3104882,-0.0619404,126.3,9.66,0.080,-0.015,0.989,0,2.55,0.00,1.89
416,33.120,53.3104902,-0.0619346,126.3,12.12,0.096,-0.015,1.017,0,2.76,-0.54,2.23
417,33.240,53.3104927,-0.0619259,126.3,11.66,0.094,-0.016,1.016,0,3.03,-0.93,2.58
418,33.320,53.3104946,-0.0619210,126.4,10.52,0.106,-0.017,1.025,0,3.34,-1.21,3.22
419,33.400,53.3104958,-0.0619157,126.3,11.06,0.090,-0.012,1.016,0,3.59,-0.76,3.93
420,33.480,53.3104973,-0.0619101,126.2,11.53,0.082,-0.014,1.019,0,3.70,0.07,4.83
421,33.560,53.3104989,-0.0619051,126.2,10.59,0.070,-0.013,1.000,0,3.28,0.51,5.72
422,33.640,53.3105007,-0.0619000,126.2,10.54,0.077,-0.012,1.005,0,2.56,0.56,6.73
423,33.720,53.3105020,-0.0618949,126.0,11.27,0.065,-0.012,0.987,0,1.63,1.43,7.68
424,33.800,53.3105037,-0.0618897,126.0,10.51,0.064,-0.012,0.990,0,0.13,1.85,8.53
425,33.880,53.3105061,-0.0618843,126.1,12.00,0.072,-0.006,0.991,0,-1.78,1.43,9.19
426,33.960,53.3105077,-0.0618794,125.9,10.28,0.054,0.000,0.968,0,-3.62,1.11,9.61
427,34.040,53.3105093,-0.0618738,125.9,11.69,0.046,0.005,0.961,0,-5.30,1.35,9.42
428,34.120,53.3105111,-0.0618687,125.9,11.02,0.049,0.021,0.962,0,-6.14,0.51,7.51
429,34.240,53.3105132,-0.0618616,125.9,9.20,0.051,0.027,0.971,0,-6.09,0.35,4.95
430,34.320,53.3105150,-0.0618564,125.8,11.24,0.049,0.024,0.984,0,-5.16,0.49,2.05
431,34.400,53.3105165,-0.0618512,125.8,10.69,0.065,0.020,1.006,0,-3.58,0.42,-0.46
432,34.480,53.3105181,-0.0618461,125.7,10.66,0.067,0.011,1.000,0,-1.74,0.39,-2.34
433,34.560,53.3105199,-0.0618414,125.7,10.08,0.079,-0.004,1.018,0,-0.39,0.42,-3.03
434,34.640,53.3105214,-0.0618364,125.7,10.62,0.094,-0.009,1.026,0,0.76,-0.18,-2.99
435,34.720,53.3105230,-0.0618318,125.8,9.56,0.095,-0.011,1.004,0,1.29,-0.87,-2.35
436,34.800,53.3105249,-0.0618264,125.7,11.35,0.087,-0.018,0.985,0,1.15,-1.06,-1.34
437,34.880,53.3105267,-0.0618214,125.8,10.84,0.096,-0.021,1.012,0,0.47,-0.93,-0.16
438,34.960,53.3105283,-0.0618161,125.7,11.73,0.091,-0.016,1.010,0,-0.42,-0.42,0.96
439,35.040,53.3105303,-0.0618111,125.7,10.76,0.096,-0.010,1.001,0,-1.30,0.12,1.44
440,35.120,53.3105319,-0.0618070,125.7,8.97,0.111,-0.004,1.024,0,-1.72,0.54,1.20
441,35.200,53.3105336,-0.0618016,125.6,11.39,0.096,0.001,1.007,0,-1.62,0.85,0.57
442,35.280,53.3105354,-0.0617965,125.6,11.11,0.110,0.000,1.020,0,-1.17,1.19,-0.31
443,35.360,53.3105369,-0.0617917,125.6,10.01,0.122,-0.001,1.036,0,-0.66,1.26,-1.25
444,35.440,53.3105387,-0.0617869,125.5,10.38,0.116,0.000,1.019,0,-0.12,1.01,-1.82
445,35.520,53.3105403,-0.0617821,125.6,10.03,0.108,-0.003,1.001,0,0.26,1.22,-2.06
446,35.600,53.3105414,-0.0617773,125.5,9.81,0.135,-0.008,1.044,0,0.32,0.64,-2.30
447,35.680,53.3105431,-0.0617714,125.5,11.86,0.128,-0.005,1.009,0,0.33,-0.90,-2.49
448,35.720,53.3105437,-0.0617693,125.5,10.42,0.129,-0.011,0.996,0,0.68,-1.49,-2.48
449,35.800,53.3105450,-0.0617650,125.4,9.22,0.138,-0.017,1.016,0,1.01,-2.06,-2.56
450,35.880,53.3105460,-0.0617609,125.3,8.31,0.142,-0.015,1.017,0,1.61,-2.68,-2.55
451,35.960,53.3105473,-0.0617572,125.3,8.03,0.135,-0.017,0.991,0,2.20,-2.79,-2.54
452,36.040,53.3105484,-0.0617534,125.2,7.88,0.142,-0.022,1.012,0,2.74,-2.62,-2.41
453,36.120,53.3105497,-0.0617494,125.2,8.29,0.134,-0.020,1.010,0,3.32,-2.44,-1.91
454,36.200,53.3105509,-0.0617457,125.2,7.74,0.107,-0.022,0.973,0,3.88,-1.86,-1.12
455,36.280,53.3105523,-0.0617413,125.1,9.10,0.102,-0.030,0.977,0,3.82,-0.98,-0.09
456,36.360,53.3105537,-0.0617376,125.1,8.29,0.104,-0.027,0.994,0,3.51,-0.09,1.18
457,36.440,53.3105548,-0.0617331,125.2,8.62,0.103,-0.022,0.986,0,2.97,0.11,2.52
458,36.520,53.3105557,-0.0617295,125.1,7.39,0.112,-0.020,0.982,0,2.38,0.53,3.54
459,36.600,53.3105571,-0.0617253,124.9,8.91,0.112,-0.014,0.987,0,1.59,0.72,4.13
460,36.680,53.3105576,-0.0617221,124.9,7.01,0.108,-0.009,0.964,0,0.91,-0.26,4.48
461,36.760,53.3105601,-0.0617167,124.9,9.99,0.098,-0.008,0.936,0,0.31,-1.02,4.52
462,36.880,53.3105621,-0.0617104,124.9,8.81,0.103,-0.008,0.958,0,-0.26,-1.33,4.40
463,36.960,53.3105631,-0.0617073,124.8,7.44,0.128,-0.007,0.988,0,-0.92,-1.65,4.13
464,37.040,53.3105647,-0.0617043,124.9,7.16,0.158,-0.007,1.010,0,-1.28,-1.17,3.82
465,37.120,53.3105659,-0.0617003,124.8,8.11,0.171,-0.005,1.037,0,-1.45,-0.20,3.36
466,37.200,53.3105675,-0.0616970,124.8,7.75,0.171,-0.004,1.036,0,-1.30,1.14,2.96
467,37.280,53.3105687,-0.0616938,124.8,7.16,0.165,-0.004,1.030,0,-1.12,2.29,2.42
468,37.360,53.3105701,-0.0616897,124.8,8.38,0.148,-0.004,1.019,0,-1.01,2.44,1.99
469,37.440,53.3105719,-0.0616862,124.9,8.42,0.138,-0.004,1.008,0,-0.98,2.17,1.59
470,37.560,53.3105742,-0.0616803,124.9,8.82,0.128,-0.005,0.998,0,-0.89,2.13,1.17
471,37.640,53.3105757,-0.0616760,124.9,9.25,0.128,-0.005,1.003,0,-0.70,1.69,0.76
472,37.680,53.3105763,-0.0616747,124.9,8.12,0.132,-0.006,0.998,0,-0.55,1.03,0.43
473,37.760,53.3105774,-0.0616713,124.8,7.44,0.142,-0.008,0.994,0,-0.27,0.56,0.08
474,37.840,53.3105789,-0.0616679,124.8,7.74,0.148,-0.010,0.991,0,0.16,0.12,-0.16
475,37.920,53.3105801,-0.0616648,124.8,6.91,0.164,-0.013,0.989,0,0.47,-0.67,-0.36
476,38.000,53.3105807,-0.0616619,124.6,5.75,0.175,-0.016,0.983,0,0.63,-1.26,-0.54
477,38.080,53.3105816,-0.0616595,124.5,5.35,0.186,-0.020,0.982,0,0.89,-1.81,-0.55
478,38.160,53.3105826,-0.0616561,124.5,6.80,0.186,-0.022,0.978,0,1.13,-2.11,-0.52
479,38.240,53.3105838,-0.0616534,124.5,6.43,0.183,-0.023,0.983,0,1.31,-2.31,-0.44
480,38.320,53.3105849,-0.0616508,124.5,5.64,0.182,-0.027,0.987,0,1.41,-2.40,-0.10
481,38.400,53.3105854,-0.0616486,124.4,4.78,0.182,-0.032,0.995,0,1.44,-2.32,0.63
482,38.480,53.3105862,-0.0616470,124.4,3.88,0.176,-0.032,1.001,0,1.33,-1.72,1.54
483,38.560,53.3105873,-0.0616447,124.4,5.26,0.178,-0.030,1.011,0,1.11,-1.08,2.43
484,38.640,53.3105885,-0.0616419,124.4,6.02,0.181,-0.027,1.010,0,0.84,-0.55,3.18
485,38.680,53.3105890,-0.0616409,124.5,5.59,0.179,-0.022,1.006,0,0.62,0.03,3.68
486,38.760,53.3105898,-0.0616390,124.4,4.47,0.168,-0.017,1.002,0,0.52,0.65,3.83
487,38.840,53.3105906,-0.0616371,124.4,4.46,0.159,-0.015,0.994,0,0.46,1.07,3.75
488,38.920,53.3105918,-0.0616341,124.5,6.24,0.149,-0.016,0.994,0,0.47,1.60,3.64
489,39.000,53.3105927,-0.0616320,124.4,5.14,0.131,-0.014,0.983,0,0.60,1.91,3.60
490,39.080,53.3105936,-0.0616298,124.4,4.94,0.126,-0.014,0.987,0,0.62,1.41,3.54
491,39.160,53.3105942,-0.0616276,124.4,4.87,0.126,-0.016,0.996,0,0.60,0.73,3.60
492,39.240,53.3105947,-0.0616260,124.3,3.64,0.120,-0.019,0.994,0,0.55,0.22,3.80
493,39.320,53.3105956,-0.0616240,124.3,4.51,0.116,-0.020,0.980,0,0.35,-0.65,4.12
494,39.400,53.3105963,-0.0616225,124.2,4.25,0.120,-0.023,0.974,0,0.06,-1.80,4.46
495,39.480,53.3105971,-0.0616201,124.2,5.14,0.118,-0.024,0.969,0,0.00,-2.54,4.67
496,39.560,53.3105982,-0.0616190,124.2,3.51,0.130,-0.019,0.977,0,-0.13,-3.35,4.72
497,39.600,53.3105985,-0.0616181,124.2,3.35,0.151,-0.009,0.995,0,-0.29,-3.98,4.75
498,39.640,53.3105988,-0.0616173,124.2,3.55,0.171,0.000,1.011,0,-0.60,-4.08,4.66
499,39.720,53.3105994,-0.0616159,124.1,3.27,0.174,0.000,1.003,0,-0.93,-3.14,4.38
500,39.800,53.3106002,-0.0616148,124.1,3.30,0.171,-0.009,0.992,0,-1.19,-2.37,4.08
501,39.880,53.3106009,-0.0616129,124.0,4.53,0.168,-0.016,0.989,0,-1.37,-2.03,4.04
502,39.960,53.3106020,-0.0616114,124.0,3.61,0.156,-0.023,0.977,0,-1.51,-1.84,4.08
503,40.040,53.3106026,-0.0616107,124.0,2.32,0.148,-0.025,0.971,0,-1.68,-1.93,4.07
